"","Sample","Cattle_ID","Life_stage","Sex","Predeliction","A..variegatum","A..coharenses","B..annulatus","B..decoloratus","B..geigyi","H..laechi","R..gulhoni","R..lunulatus","R..muhsame","R..sanguineus","R..senegalensis","R..gemma","Boophilus.sp.","R..quilhoni","A.gemma","R.fanguineus"
"774","S2",35,"Adult","Female","Shoulder",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"775","S2",35,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"776","S2",35,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"777","S2",35,"Adult","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"778","S2",35,"Adult","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"779","S2",35,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780","S2",35,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"781","S2",35,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"782","S2",35,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"783","S2",35,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"784","S2",35,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"785","S2",35,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"786","S2",35,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"787","S2",35,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"788","S2",35,"Nymph","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"789","S2",35,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790","S2",35,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791","S2",35,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"792","S2",35,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"793","S2",36,"Adult","Female","Leg",0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
"794","S2",36,"Adult","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"795","S2",36,"Adult","Female","Head",0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"796","S2",36,"Adult","Female","Tail",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"797","S2",36,"Adult","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"798","S2",36,"Adult","Female","Shoulder",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"799","S2",36,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"800","S2",36,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"801","S2",36,"Adult","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"802","S2",36,"Adult","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"803","S2",36,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"804","S2",36,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"805","S2",36,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"806","S2",36,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"807","S2",36,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"808","S2",36,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"809","S2",36,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"810","S2",36,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"811","S2",36,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"812","S2",36,"Nymph","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"813","S2",36,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"814","S2",36,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"815","S2",36,"Nymph","Male","Neck",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"816","S2",36,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"817","S2",38,"Adult","Female","Leg",0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
"818","S2",38,"Adult","Female","Belly",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"819","S2",38,"Adult","Female","Head",0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
"820","S2",38,"Adult","Female","Tail",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"821","S2",38,"Adult","Female","Neck",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"822","S2",38,"Adult","Female","Shoulder",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"823","S2",38,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"824","S2",38,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"825","S2",38,"Adult","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"826","S2",38,"Adult","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"827","S2",38,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"828","S2",38,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"829","S2",38,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"830","S2",38,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"831","S2",38,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"832","S2",38,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"833","S2",38,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"834","S2",38,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"835","S2",38,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"836","S2",38,"Nymph","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"837","S2",38,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"838","S2",38,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"839","S2",38,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"840","S2",38,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"841","S2",40,"Adult","Female","Leg",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"842","S2",40,"Adult","Female","Belly",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"843","S2",40,"Adult","Female","Head",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"844","S2",40,"Adult","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"845","S2",40,"Adult","Female","Neck",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"846","S2",40,"Adult","Female","Shoulder",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"847","S2",40,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"848","S2",40,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"849","S2",40,"Adult","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"850","S2",40,"Adult","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"851","S2",40,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"852","S2",40,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"853","S2",40,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"854","S2",40,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"855","S2",40,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"856","S2",40,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"857","S2",40,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"858","S2",40,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"859","S2",40,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"860","S2",40,"Nymph","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"861","S2",40,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"862","S2",40,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"863","S2",40,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"864","S2",40,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"865","S2",41,"Adult","Female","Leg",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"866","S2",41,"Adult","Female","Belly",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"867","S2",41,"Adult","Female","Head",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"868","S2",41,"Adult","Female","Tail",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"869","S2",41,"Adult","Female","Neck",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"870","S2",41,"Adult","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"871","S2",41,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"872","S2",41,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"873","S2",41,"Adult","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"874","S2",41,"Adult","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"875","S2",41,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"876","S2",41,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"877","S2",41,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"878","S2",41,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"879","S2",41,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"880","S2",41,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"881","S2",41,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"882","S2",41,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"883","S2",41,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"884","S2",41,"Nymph","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"885","S2",41,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"886","S2",41,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"887","S2",41,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"888","S2",41,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"889","S2",42,"Adult","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"890","S2",42,"Adult","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"891","S2",42,"Adult","Female","Head",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"892","S2",42,"Adult","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"893","S2",42,"Adult","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"894","S2",42,"Adult","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"895","S2",42,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"896","S2",42,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"897","S2",42,"Adult","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"898","S2",42,"Adult","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"899","S2",42,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"900","S2",42,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"901","S2",42,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"902","S2",42,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"903","S2",42,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"904","S2",42,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"905","S2",42,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"906","S2",42,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"907","S2",42,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"908","S2",42,"Nymph","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"909","S2",42,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"910","S2",42,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"911","S2",42,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"912","S2",42,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"913","S2",43,"Adult","Female","Leg",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"914","S2",43,"Adult","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"915","S2",43,"Adult","Female","Head",0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"916","S2",43,"Adult","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"917","S2",43,"Adult","Female","Neck",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"918","S2",43,"Adult","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"919","S2",43,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"920","S2",43,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"921","S2",43,"Adult","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"922","S2",43,"Adult","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"923","S2",43,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"924","S2",43,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"925","S2",43,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"926","S2",43,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"927","S2",43,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"928","S2",43,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"929","S2",43,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"930","S2",43,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"931","S2",43,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"932","S2",43,"Nymph","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"933","S2",43,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"934","S2",43,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"935","S2",43,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"936","S2",43,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"937","S2",44,"Adult","Female","Leg",0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0
"938","S2",44,"Adult","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"939","S2",44,"Adult","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"940","S2",44,"Adult","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"941","S2",44,"Adult","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"942","S2",44,"Adult","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"943","S2",44,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"944","S2",44,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"945","S2",44,"Adult","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"946","S2",44,"Adult","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"947","S2",44,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"948","S2",44,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"949","S2",44,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"950","S2",44,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"951","S2",44,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"952","S2",44,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"953","S2",44,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"954","S2",44,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"955","S2",44,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"956","S2",44,"Nymph","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"957","S2",44,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"958","S2",44,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"959","S2",44,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"960","S2",44,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"961","S2",46,"Adult","Female","Leg",0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
"962","S2",46,"Adult","Female","Belly",0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
"963","S2",46,"Adult","Female","Head",0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"964","S2",46,"Adult","Female","Tail",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"965","S2",46,"Adult","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"966","S2",46,"Adult","Female","Shoulder",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"967","S2",46,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"968","S2",46,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"969","S2",46,"Adult","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"970","S2",46,"Adult","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"971","S2",46,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"972","S2",46,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"973","S2",46,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"974","S2",46,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"975","S2",46,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"976","S2",46,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"977","S2",46,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"978","S2",46,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"979","S2",46,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"980","S2",46,"Nymph","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"981","S2",46,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"982","S2",46,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"983","S2",46,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"984","S2",46,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"985","S2",47,"Adult","Female","Leg",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"986","S2",47,"Adult","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"987","S2",47,"Adult","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"988","S2",47,"Adult","Female","Tail",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"989","S2",47,"Adult","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"990","S2",47,"Adult","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"991","S2",47,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"992","S2",47,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"993","S2",47,"Adult","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"994","S2",47,"Adult","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"995","S2",47,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"996","S2",47,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"997","S2",47,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"998","S2",47,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"999","S2",47,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000","S2",47,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1001","S2",47,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1002","S2",47,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1003","S2",47,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1004","S2",47,"Nymph","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1005","S2",47,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1006","S2",47,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1007","S2",47,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1008","S2",47,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1009","S2",49,"Adult","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1010","S2",49,"Adult","Female","Belly",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"1011","S2",49,"Adult","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1012","S2",49,"Adult","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1013","S2",49,"Adult","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1014","S2",49,"Adult","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1015","S2",49,"Adult","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1016","S2",49,"Adult","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1017","S2",49,"Adult","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1018","S2",49,"Adult","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1019","S2",49,"Adult","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1020","S2",49,"Adult","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1021","S2",49,"Nymph","Female","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1022","S2",49,"Nymph","Female","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1023","S2",49,"Nymph","Female","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1024","S2",49,"Nymph","Female","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1025","S2",49,"Nymph","Female","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1026","S2",49,"Nymph","Female","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1027","S2",49,"Nymph","Male","Leg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1028","S2",49,"Nymph","Male","Belly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1029","S2",49,"Nymph","Male","Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1030","S2",49,"Nymph","Male","Tail",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1031","S2",49,"Nymph","Male","Neck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1032","S2",49,"Nymph","Male","Shoulder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1033","S2",50,"Adult","Female","Leg",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"1034","S2",50,"Adult","Female","Belly",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1035","S2",50,"Adult","Female","Head",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
